slug,path,method_name,test_method,exception_info
Compress_21,/222043010/omniapr/defects4j/Compress_21_buggy/src/test/java/org/apache/commons/compress/archivers/sevenz/SevenZOutputFileTest.java,testSevenEmptyFiles,"    public void testSevenEmptyFiles() throws Exception {
        testCompress252(7, 0);
    }",java.io.IOException: Unknown property 128
Compress_21,/222043010/omniapr/defects4j/Compress_21_buggy/src/test/java/org/apache/commons/compress/archivers/sevenz/SevenZOutputFileTest.java,testEightFilesSomeNotEmpty,"    public void testEightFilesSomeNotEmpty() throws Exception {
        testCompress252(8, 2);
    }",java.io.IOException: Unknown property 128
Compress_21,/222043010/omniapr/defects4j/Compress_21_buggy/src/test/java/org/apache/commons/compress/archivers/sevenz/SevenZOutputFileTest.java,testSixEmptyFiles,"    public void testSixEmptyFiles() throws Exception {
        testCompress252(6, 0);
    }",java.io.IOException: Unknown property 128
Compress_21,/222043010/omniapr/defects4j/Compress_21_buggy/src/test/java/org/apache/commons/compress/archivers/sevenz/SevenZOutputFileTest.java,testEightEmptyFiles,"    public void testEightEmptyFiles() throws Exception {
        testCompress252(8, 0);
    }",java.io.IOException: Unknown property 128
Compress_21,/222043010/omniapr/defects4j/Compress_21_buggy/src/test/java/org/apache/commons/compress/archivers/sevenz/SevenZOutputFileTest.java,testNineEmptyFiles,"    public void testNineEmptyFiles() throws Exception {
        testCompress252(9, 0);
    }",java.io.IOException: Unknown property 128
Compress_21,/222043010/omniapr/defects4j/Compress_21_buggy/src/test/java/org/apache/commons/compress/archivers/sevenz/SevenZOutputFileTest.java,testSixFilesSomeNotEmpty,"    public void testSixFilesSomeNotEmpty() throws Exception {
        testCompress252(6, 2);
    }",java.io.IOException: Unknown property 128
Compress_21,/222043010/omniapr/defects4j/Compress_21_buggy/src/test/java/org/apache/commons/compress/archivers/sevenz/SevenZOutputFileTest.java,testNineFilesSomeNotEmpty,"    public void testNineFilesSomeNotEmpty() throws Exception {
        testCompress252(9, 2);
    }",java.io.IOException: Unknown property 128
Compress_21,/222043010/omniapr/defects4j/Compress_21_buggy/src/test/java/org/apache/commons/compress/archivers/sevenz/SevenZOutputFileTest.java,testSevenFilesSomeNotEmpty,"    public void testSevenFilesSomeNotEmpty() throws Exception {
        testCompress252(7, 2);
    }",java.io.IOException: Unknown property 128
Compress_22,/222043010/omniapr/defects4j/Compress_22_buggy/src/test/java/org/apache/commons/compress/compressors/bzip2/PythonTruncatedBzip2Test.java,testPartialReadTruncatedData,"    public void testPartialReadTruncatedData() throws IOException {
        //with BZ2File(self.filename) as f:
        //    self.assertEqual(f.read(len(self.TEXT)), self.TEXT)
        //    self.assertRaises(EOFError, f.read, 1)

        final int length = TEXT.length();
        ByteBuffer buffer = ByteBuffer.allocate(length);
        bz2Channel.read(buffer);

        assertArrayEquals(Arrays.copyOfRange(TEXT.getBytes(), 0, length),
                buffer.array());

        // subsequent read should throw
        buffer = ByteBuffer.allocate(1);
        try {
            bz2Channel.read(buffer);
            Assert.fail(""The read should have thrown."");
        } catch (IOException e) {
            // pass
        }
    }",java.io.IOException: unexpected end of stream
Compress_23,/222043010/omniapr/defects4j/Compress_23_buggy/src/test/java/org/apache/commons/compress/archivers/sevenz/SevenZFileTest.java,testCompressedHeaderWithNonDefaultDictionarySize,"    public void testCompressedHeaderWithNonDefaultDictionarySize() throws Exception {
        SevenZFile sevenZFile = new SevenZFile(getFile(""COMPRESS-256.7z""));
        try {
            int count = 0;
            while (sevenZFile.getNextEntry() != null) {
                count++;
            }
            assertEquals(446, count);
        } finally {
            sevenZFile.close();
        }
    }",org.tukaani.xz.UnsupportedOptionsException: LZMA dictionary is too big for this implementation
Compress_24,/222043010/omniapr/defects4j/Compress_24_buggy/src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java,testParseOctal,"    public void testParseOctal() throws Exception{
        long value; 
        byte [] buffer;
        final long MAX_OCTAL  = 077777777777L; // Allowed 11 digits
        final long MAX_OCTAL_OVERFLOW  = 0777777777777L; // in fact 12 for some implementations
        final String maxOctal = ""777777777777""; // Maximum valid octal
        buffer = maxOctal.getBytes(CharsetNames.UTF_8);
        value = TarUtils.parseOctal(buffer,0, buffer.length);
        assertEquals(MAX_OCTAL_OVERFLOW, value);
        buffer[buffer.length - 1] = ' ';
        value = TarUtils.parseOctal(buffer,0, buffer.length);
        assertEquals(MAX_OCTAL, value);
        buffer[buffer.length-1]=0;
        value = TarUtils.parseOctal(buffer,0, buffer.length);
        assertEquals(MAX_OCTAL, value);
        buffer=new byte[]{0,0};
        value = TarUtils.parseOctal(buffer,0, buffer.length);
        assertEquals(0, value);
        buffer=new byte[]{0,' '};
        value = TarUtils.parseOctal(buffer,0, buffer.length);
        assertEquals(0, value);
    }",java.lang.IllegalArgumentException: Invalid byte 55 at offset 11 in '777777777777' len=12
Compress_25,/222043010/omniapr/defects4j/Compress_25_buggy/src/test/java/org/apache/commons/compress/archivers/zip/ZipArchiveInputStreamTest.java,testReadingOfFirstStoredEntry,"    public void testReadingOfFirstStoredEntry() throws Exception {
        ZipArchiveInputStream in = new ZipArchiveInputStream(new FileInputStream(getFile(""COMPRESS-264.zip"")));
        
        try {
            ZipArchiveEntry ze = in.getNextZipEntry();
            assertEquals(5, ze.getSize());
            assertArrayEquals(new byte[] {'d', 'a', 't', 'a', '\n'},
                              IOUtils.toByteArray(in));
        } finally {
            in.close();
        }
    }",junit.framework.AssertionFailedError: arrays first differed at element [0]; expected:<100> but was:<0>
Compress_26,/222043010/omniapr/defects4j/Compress_26_buggy/src/test/java/org/apache/commons/compress/utils/IOUtilsTest.java,skipUsingRead,"    public void skipUsingRead() throws Exception {
        skip(new StreamWrapper() {
                public InputStream wrap(InputStream toWrap) {
                    return new FilterInputStream(toWrap) {
                        public long skip(long s) {
                            return 0;
                        }
                    };
                }
            });
    }",junit.framework.AssertionFailedError: expected:<10> but was:<0>
Compress_26,/222043010/omniapr/defects4j/Compress_26_buggy/src/test/java/org/apache/commons/compress/utils/IOUtilsTest.java,skipUsingSkipAndRead,"    public void skipUsingSkipAndRead() throws Exception {
        skip(new StreamWrapper() {
                public InputStream wrap(final InputStream toWrap) {
                    return new FilterInputStream(toWrap) {
                        boolean skipped;
                        public long skip(long s) throws IOException {
                            if (!skipped) {
                                toWrap.skip(5);
                                skipped = true;
                                return 5;
                            }
                            return 0;
                        }
                    };
                }
            });
    }",junit.framework.AssertionFailedError: expected:<10> but was:<0>
Compress_27,/222043010/omniapr/defects4j/Compress_27_buggy/src/test/java/org/apache/commons/compress/archivers/tar/TarUtilsTest.java,testParseOctal,"    public void testParseOctal() throws Exception{
        long value; 
        byte [] buffer;
        final long MAX_OCTAL  = 077777777777L; // Allowed 11 digits
        final long MAX_OCTAL_OVERFLOW  = 0777777777777L; // in fact 12 for some implementations
        final String maxOctal = ""777777777777""; // Maximum valid octal
        buffer = maxOctal.getBytes(CharsetNames.UTF_8);
        value = TarUtils.parseOctal(buffer,0, buffer.length);
        assertEquals(MAX_OCTAL_OVERFLOW, value);
        buffer[buffer.length - 1] = ' ';
        value = TarUtils.parseOctal(buffer,0, buffer.length);
        assertEquals(MAX_OCTAL, value);
        buffer[buffer.length-1]=0;
        value = TarUtils.parseOctal(buffer,0, buffer.length);
        assertEquals(MAX_OCTAL, value);
        buffer=new byte[]{0,0};
        value = TarUtils.parseOctal(buffer,0, buffer.length);
        assertEquals(0, value);
        buffer=new byte[]{0,' '};
        value = TarUtils.parseOctal(buffer,0, buffer.length);
        assertEquals(0, value);
        buffer=new byte[]{' ',0};
        value = TarUtils.parseOctal(buffer,0, buffer.length);
        assertEquals(0, value);
    }",java.lang.IllegalArgumentException: Invalid byte 32 at offset 1 in ' {NUL}' len=2
Compress_28,/222043010/omniapr/defects4j/Compress_28_buggy/src/test/java/org/apache/commons/compress/archivers/tar/TarArchiveInputStreamTest.java,shouldThrowAnExceptionOnTruncatedEntries,"    public void shouldThrowAnExceptionOnTruncatedEntries() throws Exception {
        File dir = mkdir(""COMPRESS-279"");
        TarArchiveInputStream is = getTestStream(""/COMPRESS-279.tar"");
        FileOutputStream out = null;
        try {
            TarArchiveEntry entry = is.getNextTarEntry();
            int count = 0;
            while (entry != null) {
                out = new FileOutputStream(new File(dir, String.valueOf(count)));
                IOUtils.copy(is, out);
                out.close();
                out = null;
                count++;
                entry = is.getNextTarEntry();
            }
        } finally {
            is.close();
            if (out != null) {
                out.close();
            }
        }
    }",junit.framework.AssertionFailedError: Expected exception: java.io.IOException
Compress_29,/222043010/omniapr/defects4j/Compress_29_buggy/src/test/java/org/apache/commons/compress/archivers/ArchiveStreamFactoryTest.java,testEncodingInputStream,"    public void testEncodingInputStream() throws Exception {
        int failed = 0;
        for(int i = 1; i <= TESTS.length; i++) {
            TestData test = TESTS[i-1];
            ArchiveInputStream ais = getInputStreamFor(test.type, test.testFile, test.fac);
            final String field = getField(ais,test.fieldName);
            if (!eq(test.expectedEncoding,field)) {
                System.out.println(""Failed test "" + i + "". expected: "" + test.expectedEncoding + "" actual: "" + field + "" type: "" + test.type);
                failed++;
            }
        }
        if (failed > 0) {
            fail(""Tests failed: "" + failed);
        }
    }",junit.framework.AssertionFailedError: Tests failed: 20
Compress_29,/222043010/omniapr/defects4j/Compress_29_buggy/src/test/java/org/apache/commons/compress/archivers/ArchiveStreamFactoryTest.java,testEncodingInputStreamAutodetect,"    public void testEncodingInputStreamAutodetect() throws Exception {
        int failed = 0;
        for(int i = 1; i <= TESTS.length; i++) {
            TestData test = TESTS[i-1];
            ArchiveInputStream ais = getInputStreamFor(test.testFile, test.fac);
            final String field = getField(ais,test.fieldName);
            if (!eq(test.expectedEncoding,field)) {
                System.out.println(""Failed test "" + i + "". expected: "" + test.expectedEncoding + "" actual: "" + field + "" type: "" + test.type);
                failed++;
            }
        }
        if (failed > 0) {
            fail(""Tests failed: "" + failed);
        }
    }",junit.framework.AssertionFailedError: Tests failed: 20
Compress_29,/222043010/omniapr/defects4j/Compress_29_buggy/src/test/java/org/apache/commons/compress/archivers/ArchiveStreamFactoryTest.java,testEncodingOutputStream,"    public void testEncodingOutputStream() throws Exception {
        int failed = 0;
        for(int i = 1; i <= TESTS.length; i++) {
            TestData test = TESTS[i-1];
            if (test.hasOutputStream) {
                ArchiveOutputStream ais = getOutputStreamFor(test.type, test.fac);
                final String field = getField(ais, test.fieldName);
                if (!eq(test.expectedEncoding, field)) {
                    System.out.println(""Failed test "" + i + "". expected: "" + test.expectedEncoding + "" actual: "" + field + "" type: "" + test.type);
                    failed++;
                }
            }
        }
        if (failed > 0) {
            fail(""Tests failed: "" + failed);
        }
    }",junit.framework.AssertionFailedError: Tests failed: 20
